,Unnamed: 0,year,month,WD,sampling_date,basin,sampling_point,BOD,chla,COD,chro,DO,EC,SS,wtemp,TOC,clar,lake_x,Title,Satellite_date,check_same_date,lake_y,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,check
1367,1367,,,,20230220,,D5,,3,,,12,,,4.8,,6.2,대청호,1_1_20230221T021721_20230221T022343_T52SCF.tif,20230221,처_음,대청호,157.1111111,148.6666667,169.6666667,114.5555556,95.55555556,87.55555556,80.22222222,92.33333333,73.88888889,74.55555556,63.22222222,51.11111111,0
1368,1368,,,,20230227,,D5,,2.5,,,12.2,,,5.4,,5.7,대청호,1_1_20230226T021649_20230226T022359_T52SCF.tif,20230226,처_음,대청호,154.8888889,182.2222222,162.6666667,90.88888889,82.44444444,57.44444444,58.88888889,55,41.55555556,45.77777778,56.11111111,36.33333333,0
1369,1369,,,,20230306,,D5,,2.9,,,12.2,,,5.8,,5.7,대청호,1_1_20230308T021539_20230308T022653_T52SCF.tif,20230308,처_음,대청호,300.8888889,265.6666667,288.1111111,224.3333333,329.8888889,304.5555556,314.5555556,250,296.5555556,410.3333333,263.6666667,196.5555556,1
1370,1370,,,,20230313,,D5,,3.4,,,12.1,,,6.6,,4.3,대청호,1_1_20230313T021531_20230313T022154_T52SCF.tif,20230313,처_음,대청호,131.7777778,126.8888889,161.1111111,104.7777778,94,67.77777778,73.88888889,75.11111111,66.88888889,80.11111111,86.77777778,81.55555556,1
1371,1371,,,,20230320,,D5,,3.6,,,12.1,,,7.2,,4.7,대청호,1_1_20230318T021539_20230318T022653_T52SCF.tif,20230318,처_음,대청호,294.5555556,366,385.8888889,311.6666667,298,292.5555556,288.8888889,327.8888889,300.6666667,317.2222222,327,257.5555556,2
1372,1372,,,,20230327,,D5,,2.9,,,11.8,,,7.4,,4.3,대청호,1_1_20230328T021539_20230328T022714_T52SCF.tif,20230328,처_음,대청호,1845.888889,1361.444444,1201.888889,985,971.2222222,975.1111111,1005.111111,837.5555556,936.8888889,855.7777778,613.7777778,423.5555556,2
1373,1373,,,,20230403,,D5,,3.7,,,11.7,,,8.3,,3.5,대청호,1_1_20230402T021531_20230402T022156_T52SCF.tif,20230402,처_음,대청호,362.1111111,319.6666667,319.3333333,204,203,172.8888889,169.7777778,157,143,144.5555556,103.1111111,92.88888889,1
1374,1374,,,,20230410,,D5,,4.3,,,11.3,,,8.9,,3,대청호,1_1_20230412T021531_20230412T022653_T52SCF.tif,20230412,처_음,대청호,159.5555556,298.1111111,454.6666667,406.2222222,403,377.1111111,395.7777778,479.3333333,451.5555556,435.5555556,524.5555556,441.7777778,1
1375,1375,,,,20230417,,D5,,4.3,,,11,,,15.4,,2.5,대청호,1_1_20230417T021539_20230417T022159_T52SCF.tif,20230417,처_음,대청호,91.44444444,229,367.1111111,282,286.6666667,282.5555556,302,320.1111111,341.8888889,339.2222222,409.4444444,302.1111111,1
1376,1376,,,,20230424,,D5,,5.6,,,10.4,,,10.2,,2.5,대청호,1_1_20230422T021531_20230422T022248_T52SCF.tif,20230422,처_음,대청호,327.5555556,352.8888889,438.7777778,326.2222222,348.6666667,360.7777778,378.8888889,403.2222222,397.2222222,382.8888889,339.6666667,259.6666667,2
1377,1377,,,,20230502,,D5,,3.5,,,9.8,,,10.9,,2.8,대청호,1_1_20230502T021531_20230502T022440_T52SCF.tif,20230502,처_음,대청호,306.1111111,286.3333333,356.3333333,182.5555556,184.2222222,175.2222222,176.5555556,188.8888889,173.3333333,211.1111111,142.2222222,112.4444444,1
1378,1378,,,,20230508,,D5,,4.5,,,9,,,11,,2.4,대청호,1_1_20230507T021539_20230507T022446_T52SCF.tif,20230507,처_음,대청호,7867.222222,7641.777778,7640.888889,7727.111111,7718.111111,7930.888889,8159.222222,8207.111111,8128.888889,3978.333333,3494.555556,3064.444444,3
1379,1379,,,,20230515,,D5,,19.7,,,8.7,,,12.6,,1.4,대청호,1_1_20230517T021539_20230517T022202_T52SCF.tif,20230517,처_음,대청호,662.4444444,641.3333333,721.2222222,562.5555556,614.5555556,707.5555556,760,683.4444444,763.7777778,1313.555556,592.1111111,467,2
1380,1380,,,,20230522,,D5,,5,,,8.1,,,12.4,,2.7,대청호,1_1_20230522T021541_20230522T022353_T52SCF.tif,20230522,처_음,대청호,8296.555556,8027.555556,8136,8253.333333,8202,8392.888889,8623.222222,8681.777778,8663,3692.333333,1563,1701.888889,3
1381,1381,,,,20230530,,D5,,5.6,,,6,,,14,,2.3,대청호,1_1_20230527T021539_20230527T022202_T52SCF.tif,20230527,처_음,대청호,11038.88889,11480,11544.88889,11620.44444,11930.55556,11574.77778,11520.11111,11998.22222,11300.11111,14580,5612,4501.222222,3
1382,1382,,,,20230605,,D5,,5.5,,,7.1,,,14.6,,2.2,대청호,1_1_20230606T021539_20230606T022202_T52SCF.tif,20230606,처_음,대청호,542.8888889,602.2222222,636.8888889,490.7777778,464,434,421.4444444,442.1111111,393.4444444,419.2222222,346.6666667,300.6666667,2
1383,1383,,,,20230612,,D5,,2.8,,,5.9,,,16.7,,2.4,대청호,1_1_20230611T021541_20230611T022314_T52SCF.tif,20230611,처_음,대청호,618.8888889,572.1111111,570.8888889,355.5555556,366.1111111,290.3333333,286.6666667,241.3333333,238.8888889,337.3333333,167.2222222,147.4444444,3
1384,1384,,,,20230619,,D5,,6.5,,,5.5,,,16.5,,3,대청호,1_1_20230621T021541_20230621T022408_T52SCF.tif,20230621,처_음,대청호,10701.11111,10922.66667,11235.55556,11492.44444,12075.44444,11752.33333,11736.44444,11401.77778,11689,11962.11111,6945.555556,4895.666667,3
1385,1385,,,,20230626,,D5,,8.8,,,4.5,,,18,,2,대청호,1_1_20230626T021539_20230626T022202_T52SCF.tif,20230626,처_음,대청호,9352.888889,9632.888889,9755.555556,9809.777778,10313.11111,9973.777778,10003,9963.555556,9814.222222,13964,2999.111111,2274.222222,3
1386,1386,,,,20230703,,D5,,5,,,4.6,,,18.6,,2.1,대청호,1_1_20230701T021541_20230701T022343_T52SCF.tif,20230701,처_음,대청호,469.2222222,409.6666667,417.5555556,278.3333333,267.5555556,193.3333333,181.3333333,157,152.6666667,207.3333333,127.8888889,101.7777778,3
1387,1387,,,,20230710,,D5,,7,,,6,,,19.5,,1.5,대청호,1_1_20230711T021541_20230711T022253_T52SCF.tif,20230711,처_음,대청호,11326,11069.33333,10948.44444,10869.33333,11893,11403.22222,10997.11111,11419.55556,10623.55556,14347,2336.444444,2866.777778,3
1388,1388,,,,20230717,,D5,,3.6,,,7.7,,,22.4,,0.4,대청호,1_1_20230716T021539_20230716T022203_T52SCF.tif,20230716,처_음,대청호,7989.888889,7757.333333,7679.111111,7680.888889,7938.333333,7838.444444,7894.666667,7790.222222,7756,9719,1704.111111,1802.555556,3
1389,1389,,,,20230724,,D5,,,,,,,,,,,대청호,1_1_20230726T021539_20230726T022204_T52SCF.tif,20230726,처_음,대청호,1066.444444,1266.444444,1219.333333,893.6666667,859.1111111,716.2222222,721.5555556,1078.666667,667.4444444,2605.333333,609.4444444,434.8888889,3
1390,1390,,,,20230731,,D5,,5.5,,,7.6,,,25.2,,2.3,대청호,1_1_20230731T021541_20230731T022239_T52SCF.tif,20230731,처_음,대청호,2336.888889,2105.111111,2030.444444,1833.111111,2096.777778,2406.777778,2538.888889,2314.888889,2591.888889,5282.666667,1645.888889,1260.555556,3
1391,1391,,,,20230807,,D5,,14.4,,,7.6,,,25.7,,2.1,대청호,1_1_20230805T021539_20230805T022202_T52SCF.tif,20230805,처_음,대청호,479.7777778,515.8888889,692,341.5555556,433,276.7777778,298.6666667,213.5555556,204.6666667,64.55555556,101.3333333,55.77777778,3
1392,1392,,,,20230814,,D5,,19.6,,,9,,,24.6,,1.2,대청호,1_1_20230815T021539_20230815T021939_T52SCF.tif,20230815,처_음,대청호,431.1111111,568.7777778,948,466.8888889,962.7777778,749.7777778,780.2222222,561.8888889,556,245.1111111,133.3333333,82.55555556,1
1393,1393,,,,20230821,,D5,,17.5,,,8.9,,,25.9,,0.8,대청호,1_1_20230820T021541_20230820T022103_T52SCF.tif,20230820,처_음,대청호,769.6666667,793.6666667,1095.555556,643.2222222,913.6666667,751.8888889,781.6666667,676.2222222,682.6666667,1732.333333,455.3333333,343.7777778,1
1394,1394,,,,20230828,,D5,,29,,,7.8,,,24.9,,0.6,대청호,1_1_20230830T021541_20230830T022102_T52SCF.tif,20230830,처_음,대청호,10516.33333,10505.77778,10600.88889,10707.55556,10651.88889,10573.22222,10729.11111,10506.66667,10682,10466.55556,4428.666667,3376.555556,3
1395,1395,,,,20230904,,D5,,19.1,,,7.3,,,25,,1.1,대청호,1_1_20230904T021539_20230904T021833_T52SCF.tif,20230904,처_음,대청호,5065,4640,4342.222222,3957.777778,4507.111111,4553.111111,4598.777778,4564.444444,4513.888889,16214.11111,3900.888889,3862.666667,3
1396,1396,,,,20230911,,D5,,7.4,,,5.7,,,24.8,,1.7,대청호,1_1_20230909T021541_20230909T022102_T52SCF.tif,20230909,처_음,대청호,238.3333333,289.5555556,514.8888889,236.4444444,262.5555556,126.8888889,150.1111111,127.2222222,109.5555556,108.8888889,59.22222222,38.11111111,1
1397,1397,,,,20230918,,D5,,5.5,,,3.8,,,24.3,,2.3,대청호,1_1_20230919T021541_20230919T022100_T52SCF.tif,20230919,처_음,대청호,999.8888889,1009.666667,1255.333333,886,984.1111111,808.3333333,807.6666667,756.8888889,766.4444444,1480.444444,505.6666667,408.2222222,2
1398,1398,,,,20230925,,D5,,11.3,,,5,,,23.9,,2.3,대청호,1_1_20230924T021539_20230924T022642_T52SCF.tif,20230924,처_음,대청호,154.4444444,227,305.3333333,158.1111111,162.2222222,93.33333333,101.5555556,101.7777778,86.44444444,77.11111111,66.88888889,48.33333333,1
1399,1399,,,,20231004,,D5,,6.9,,,5.1,,,23.3,,2.5,대청호,1_1_20231004T021529_20231004T022639_T52SCF.tif,20231004,처_음,대청호,4022.222222,3190.222222,2894.888889,2620.222222,2876,3132.111111,3241.333333,3146.222222,3317.777778,8593.555556,1551.888889,1502.222222,3
1400,1400,,,,20231010,,D5,,15.8,,,6,,,22.8,,1.8,대청호,1_1_20231009T021601_20231009T022227_T52SCF.tif,20231009,처_음,대청호,381.7777778,335.5555556,351,282.7777778,265.5555556,211.3333333,226.6666667,253.3333333,228.7777778,724.2222222,263.1111111,260.1111111,3
1401,1401,,,,20231016,,D5,,15.9,,,7,,,22,,1.7,대청호,1_1_20231014T021639_20231014T022211_T52SCF.tif,20231014,처_음,대청호,2.222222222,63.55555556,100.8888889,41.77777778,42.11111111,0,0,0,0,37.33333333,71.33333333,77.77777778,3
1402,1402,,,,20231023,,D5,,16.5,,,7.4,,,21.3,,1.8,대청호,1_1_20231024T021739_20231024T022318_T52SCF.tif,20231024,처_음,대청호,247.5555556,290.3333333,306.3333333,191,171.1111111,124.4444444,148.8888889,112.5555556,138.4444444,201.8888889,142.4444444,110.2222222,2
1403,1403,,,,20231030,,D5,,8.5,,,6.9,,,20.4,,2,대청호,1_1_20231029T021811_20231029T022436_T52SCF.tif,20231029,처_음,대청호,188.8888889,186.6666667,234.5555556,133.6666667,125.1111111,87.11111111,86.55555556,89.11111111,83.66666667,52.55555556,47.11111111,37.33333333,1
1404,1404,,,,20231106,,D5,,6.1,,,7,,,19.9,,2.5,대청호,1_1_20231108T021901_20231108T022135_T52SCF.tif,20231108,처_음,대청호,182.2222222,221.6666667,262,212,197.4444444,196.2222222,210.8888889,230.1111111,211.6666667,271.7777778,136.3333333,139.2222222,3
1405,1405,,,,20231113,,D5,,8,,,7.5,,,18.3,,2.3,대청호,1_1_20231113T021929_20231113T022557_T52SCF.tif,20231113,처_음,대청호,81.22222222,156.8888889,212.3333333,127.8888889,87.55555556,34.66666667,53,44.44444444,38.77777778,14.77777778,37.55555556,21.33333333,0
1406,1406,,,,20231120,,D5,,6,,,7.8,,,16.5,,2,대청호,1_1_20231118T021951_20231118T022228_T52SCF.tif,20231118,처_음,대청호,7803.444444,6952.444444,6393.333333,6130.222222,6153,5966.777778,5849.888889,6358.666667,5739.888889,7263.222222,5050.555556,4327.666667,3
1407,1407,,,,20231127,,D5,,5.6,,,8.1,,,15,,3,대청호,1_1_20231128T022031_20231128T022300_T52SCF.tif,20231128,처_음,대청호,203.8888889,234.6666667,291.7777778,198.1111111,173.1111111,137.6666667,133.4444444,139.4444444,123.2222222,95.22222222,66.55555556,36.11111111,1
1408,1408,,,,20231204,,D5,,3.5,,,8.7,,,13.3,,3.7,대청호,1_1_20231203T022049_20231203T022043_T52SCF.tif,20231203,처_음,대청호,71.44444444,194.5555556,209.1111111,123.3333333,97.66666667,62.77777778,71.77777778,68.55555556,50.44444444,24.77777778,46.77777778,34.77777778,1
1409,1409,,,,20231211,,D5,,4.1,,,9,,,12.2,,2.7,대청호,1_1_20231213T022109_20231213T022105_T52SCF.tif,20231213,처_음,대청호,46.66666667,141.2222222,142.1111111,66,43.77777778,23.88888889,38.44444444,23,22,10.22222222,38,16.33333333,3
1410,1410,,,,20231218,,D5,,4,,,9.9,,,10.9,,4.1,대청호,1_1_20231218T022111_20231218T022110_T52SCF.tif,20231218,처_음,대청호,1040.333333,1001.111111,1032.222222,939.4444444,955,974.4444444,980.1111111,1053.111111,988.4444444,1086,701.4444444,619.1111111,2
1411,1411,,,,20231226,,D5,,6,,,10.1,,,9.2,,4.2,대청호,1_1_20231223T022119_20231223T022116_T52SCF.tif,20231223,처_음,대청호,52.22222222,125.7777778,158.3333333,68.22222222,46.11111111,25.22222222,38.44444444,16.44444444,20.11111111,13.77777778,40.11111111,32.11111111,0
1412,1412,,,,20220103,,D1,,4.9,,,11.1,,,7.8,,3.4,대청호,1_1_20220102T022059_20220102T022102_T52SCF.tif,20220102,처_음,대청호,902,932.7777778,852.1111111,698.4444444,685.1111111,651.8888889,662.6666667,630.2222222,577.1111111,520.3333333,327.5555556,214.7777778,2
1413,1413,,,,20220110,,D1,,4.7,,,10.9,,,7.5,,3.2,대청호,1_1_20220107T022101_20220107T022100_T52SCF.tif,20220107,처_음,대청호,1,10.44444444,53,11.33333333,8.888888889,0.444444444,0,1,0.666666667,0.333333333,4.222222222,16.66666667,2
1414,1414,,,,20220117,,D1,,3.9,,,11.3,,,6.2,,3.6,대청호,1_1_20220117T022031_20220117T022634_T52SCF.tif,20220117,처_음,대청호,810,835.1111111,926.6666667,954,1039.666667,1095.111111,1167.666667,1151.555556,1293.666667,1211,1304,949.3333333,2
1415,1415,,,,20220124,,D1,,3.1,,,11.5,,,5.6,,3.8,대청호,1_1_20220122T022009_20220122T022640_T52SCF.tif,20220122,처_음,대청호,3543.333333,3799.555556,3650.666667,3510.666667,3602.666667,3490.666667,3393.444444,3841.111111,3288.222222,4751.333333,3610.555556,3534.333333,3
1416,1416,,,,20220203,,D1,,3,,,11.6,,,5.4,,5,대청호,1_1_20220201T021919_20220201T022555_T52SCF.tif,20220201,처_음,대청호,4727.666667,4010.666667,3688,3533.777778,3557.666667,3424.444444,3303,3344,3135.777778,5273.333333,2361.444444,2036.222222,3
1417,1417,,,,20220207,,D1,,3.1,,,11.8,,,4.9,,4.3,대청호,1_1_20220206T021851_20220206T022323_T52SCF.tif,20220206,처_음,대청호,139,188.1111111,234.3333333,136.4444444,91.66666667,73.55555556,69.44444444,80.44444444,71.33333333,48.33333333,72.22222222,60.55555556,2
1418,1418,,,,20220214,,D1,,3,,,12,,,5.3,,4.5,대청호,1_1_20220211T021819_20220211T022041_T52SCF.tif,20220211,처_음,대청호,508,549.6666667,494,339.7777778,302.8888889,279.5555556,267.6666667,262.1111111,231.3333333,188,106.8888889,55.33333333,2
1419,1419,,,,20220221,,D1,,3.3,,,12.2,,,4.5,,3.5,대청호,1_1_20220221T021709_20220221T022349_T52SCF.tif,20220221,처_음,대청호,275,352.5555556,345.4444444,202.3333333,183.6666667,141.3333333,150.5555556,144.6666667,120.4444444,110.6666667,71.77777778,48.22222222,0
1420,1420,,,,20220228,,D1,,2.9,,,12.6,,,5.1,,3.4,대청호,1_1_20220226T021651_20220226T022311_T52SCF.tif,20220226,처_음,대청호,281,401.2222222,463.7777778,288.4444444,209.7777778,164.5555556,161.4444444,228.8888889,126.4444444,93,106.4444444,83.33333333,2
1421,1421,,,,20220307,,D1,,2.6,,,12.7,,,5.5,,4,대청호,1_1_20220308T021611_20220308T022233_T52SCF.tif,20220308,처_음,대청호,464.3333333,436.5555556,483.5555556,278,254.8888889,217.5555556,212.8888889,211.6666667,220.4444444,390.3333333,238,237.4444444,2
1422,1422,,,,20220314,,D1,,2.2,,,12.5,,,6.5,,3.7,대청호,1_1_20220313T021559_20220313T022513_T52SCF.tif,20220313,처_음,대청호,8807.666667,8911.111111,8880,9051.555556,8822.444444,8910.111111,9108.111111,9490.666667,9045.111111,5391.333333,2449.666667,2637,3
1423,1423,,,,20220321,,D1,,1.6,,,12.1,,,6.7,,4,대청호,1_1_20220323T021559_20220323T021600_T52SCF.tif,20220323,처_음,대청호,7435.333333,7708.444444,7114.222222,6774.222222,6629.222222,6495.888889,6456.444444,7044.444444,6258.111111,7712,1435.111111,1546.333333,3
1424,1424,,,,20220328,,D1,,1.5,,,11.9,,,7.6,,4.6,대청호,1_1_20220328T021611_20220328T022231_T52SCF.tif,20220328,처_음,대청호,1551.333333,1545.111111,1472,1325.555556,1317.111111,1328.444444,1332.222222,1502,1347.444444,1517,942.7777778,825.5555556,2
1425,1425,,,,20220404,,D1,,2,,,11.7,,,8.4,,5.4,대청호,1_1_20220402T021559_20220402T021559_T52SCF.tif,20220402,처_음,대청호,257.6666667,329.1111111,337,173.8888889,154.5555556,137.4444444,147.3333333,132.7777778,117.6666667,116,80.77777778,57.11111111,2
1426,1426,,,,20220411,,D1,,2.4,,,11.7,,,9.9,,4.7,대청호,1_1_20220412T021559_20220412T021559_T52SCF.tif,20220412,처_음,대청호,267.6666667,358.7777778,380.3333333,217.2222222,209.1111111,205.2222222,204.8888889,212.6666667,202.2222222,257.3333333,158.5555556,118.7777778,2
1427,1427,,,,20220418,,D1,,2.5,,,11.4,,,10.6,,4.6,대청호,1_1_20220417T021611_20220417T022233_T52SCF.tif,20220417,처_음,대청호,232,264.2222222,340.1111111,171.6666667,149.8888889,135.4444444,142.2222222,146,124.3333333,143.3333333,100.8888889,75.55555556,2
1428,1428,,,,20220425,,D1,,2.4,,,11.2,,,11.6,,5.8,대청호,1_1_20220427T021611_20220427T022234_T52SCF.tif,20220427,처_음,대청호,256.6666667,346.5555556,443.2222222,341.3333333,352.5555556,370.4444444,428.4444444,463.2222222,463,582.6666667,407.7777778,307.3333333,2
1429,1429,,,,20220502,,D1,,2.8,,,10.8,,,11.7,,4.6,대청호,1_1_20220502T021559_20220502T021557_T52SCF.tif,20220502,처_음,대청호,667.6666667,677.5555556,589,337.7777778,259,139.1111111,158.5555556,122.4444444,111.8888889,169,123.6666667,115.8888889,3
1430,1430,,,,20220509,,D1,,3.7,,,10.5,,,13.4,,3.9,대청호,1_1_20220507T021611_20220507T022233_T52SCF.tif,20220507,처_음,대청호,12038.33333,10612.44444,9771.555556,9306.666667,10148.77778,9703.888889,9506.888889,9409.777778,9234.555556,14172.66667,7315.666667,5934.777778,3
1431,1431,,,,20220516,,D1,,3,,,10.4,,,12.7,,3.8,대청호,1_1_20220517T021611_20220517T022234_T52SCF.tif,20220517,처_음,대청호,597.6666667,594,686.8888889,546.3333333,569.5555556,561.6666667,562.4444444,535.1111111,561.7777778,644,481.5555556,444.1111111,2
1432,1432,,,,20220523,,D1,,3.2,,,10.2,,,15,,4.2,대청호,1_1_20220522T021609_20220522T022240_T52SCF.tif,20220522,처_음,대청호,457,533,552.7777778,415,422.3333333,456.7777778,455.1111111,406.2222222,436.8888889,470.3333333,402.5555556,372.4444444,2
1433,1433,,,,20220530,,D1,,2.8,,,9.4,,,15.9,,5,대청호,1_1_20220527T021611_20220527T022236_T52SCF.tif,20220527,처_음,대청호,984,974.6666667,1084.444444,976.1111111,970.7777778,909.7777778,900.8888889,833.7777778,880.8888889,922,877.3333333,801,2
1434,1434,,,,20220607,,D1,,6.1,,,9.6,,,17.4,,3.1,대청호,1_1_20220606T021611_20220606T022237_T52SCF.tif,20220606,처_음,대청호,15213.33333,13905.77778,12684.44444,11970.66667,12235.77778,11453.11111,11074.66667,11142.22222,10726.55556,13696.33333,6871.555556,5143.888889,3
1435,1435,,,,20220613,,D1,,5.3,,,9.1,,,18.6,,2.7,대청호,1_1_20220611T021539_20220611T022211_T52SCF.tif,20220611,처_음,대청호,1168,1074.666667,929.6666667,682.1111111,653.5555556,529.5555556,531.6666667,467.4444444,484.5555556,1114.333333,378.6666667,304.8888889,3
1436,1436,,,,20220620,,D1,,10.9,,,9.4,,,19.7,,2.1,대청호,1_1_20220621T021539_20220621T022216_T52SCF.tif,20220621,처_음,대청호,515.3333333,546.7777778,565.7777778,357.2222222,356.6666667,308.8888889,343.7777778,283.2222222,270.3333333,300,188.8888889,150.8888889,3
1437,1437,,,,20220627,,D1,,5.8,,,8.3,,,20.4,,2.6,대청호,1_1_20220626T021541_20220626T022210_T52SCF.tif,20220626,처_음,대청호,8312,7127.111111,7208.888889,7299.555556,7565.444444,7891.111111,8311.111111,7582.222222,8418.111111,2284.333333,4767.333333,3671.555556,3
1438,1438,,,,20220704,,D1,,5.8,,,7.7,,,24.3,,2.3,대청호,1_1_20220706T021541_20220706T022434_T52SCF.tif,20220706,처_음,대청호,6932,8605.333333,6600,5308,5378.666667,4953,4802.666667,5985.777778,4607.777778,9717.333333,3269.222222,2355.444444,3
1439,1439,,,,20220711,,D1,,12.4,,,7.5,,,24.5,,1.4,대청호,1_1_20220711T021539_20220711T022213_T52SCF.tif,20220711,처_음,대청호,16339,14278.22222,12514.66667,11521.77778,11536.44444,10457.77778,10167.33333,9659.555556,9776.555556,13719.33333,5956.111111,4680.222222,3
1440,1440,,,,20220718,,D1,,9,,,6.8,,,23.6,,2,대청호,1_1_20220716T021541_20220716T022239_T52SCF.tif,20220716,처_음,대청호,8647,6062.666667,6656,6803.111111,7270.666667,7148.444444,6923.888889,5896.222222,6891,15688,5481.444444,5035.111111,3
1441,1441,,,,20220725,,D1,,8.5,,,6.5,,,24.4,,2.4,대청호,1_1_20220726T021541_20220726T022207_T52SCF.tif,20220726,처_음,대청호,358,327.2222222,360.7777778,205,203.6666667,161.6666667,159.6666667,134.5555556,141.4444444,199,82.11111111,59.55555556,2
1442,1442,,,,20220801,,D1,,7.4,,,5.5,,,25.4,,2.5,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,1443,,,,20220808,,D1,,6.4,,,5.7,,,27,,1.9,대청호,1_1_20220810T021539_20220810T022212_T52SCF.tif,20220810,처_음,대청호,10365,10553.77778,10256,10118.22222,9852.111111,9635,9658.888889,9894.222222,9352,15507.33333,4467.111111,3876.666667,3
1444,1444,,,,20220816,,D1,,6.6,,,5.3,,,26.4,,2.3,대청호,1_1_20220815T021541_20220815T022210_T52SCF.tif,20220815,처_음,대청호,19306.33333,7015.555556,6768.444444,6554.222222,9234.111111,9130.333333,8978.555556,7234.666667,8550,7230.333333,2670.222222,3065.333333,3
